id,layer,state,state_abb,county,operator,name,sqft,lat,lon
00701923202,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD40,244372,39.00645,-77.46725
00701923203,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD39,549223,39.00772,-77.46762
00701923204,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC10,289043,39.01271,-77.46554
00701924664,building,Virginia,VA,Loudoun County,GI Partners,,224621,39.00065,-77.43982
00701924665,building,Virginia,VA,Loudoun County,Vantage Data Centers,Vantage VA11,127578,39.00239,-77.43766
00701924667,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD90,147749,38.9886,-77.41165
00701924668,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD91,149486,38.98785,-77.41112
00701924669,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD92,149857,38.98694,-77.41048
00701929066,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD144,150384,38.98164,-77.42742
00701930919,building,Virginia,VA,Loudoun County,CyrusOne,CyrusOne NVA8,154011,39.02117,-77.41322
00701930920,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD98,150826,39.02022,-77.43389
00701930921,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD99,150804,39.01917,-77.43403
00701930929,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD114,148005,39.03549,-77.4507
00701930930,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD115,146333,39.03629,-77.44979
00701931819,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD65,151356,38.91701,-77.49437
00701931820,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD150,213595,38.91608,-77.47725
00706081342,building,New Mexico,NM,Bernalillo County,,,43011,35.04835,-106.54218
00706759844,building,Oregon,OR,Crook County,,,344665,44.28728,-120.87022
00706759845,building,Oregon,OR,Crook County,,,328376,44.29368,-120.88152
00706776322,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon PDX80,215703,45.79781,-119.36662
00708916484,building,Virginia,VA,Loudoun County,,,144382,39.01542,-77.47827
00710070925,building,Virginia,VA,Loudoun County,Google,Google Data Center,140634,39.05264,-77.53958
00713410334,building,Georgia,GA,Douglas County,,Centersquare Atlanta ATL1,249314,33.74423,-84.58122
00713428715,building,Illinois,IL,Cook County,Digital Realty,Digital Realty CH3,348220,41.9944,-87.9649
00713433204,building,Illinois,IL,Cook County,Digital Realty,Digital Realty CH2,302974,41.99446,-87.95774
00714139865,building,New Jersey,NJ,Hudson County,Equinix,Equinix Secaucus NY6,70938,40.77752,-74.0727
00714943309,building,New Jersey,NJ,Somerset County,PSE&G,PSE&G Delivery Emergency Response Center,85030,40.57989,-74.51939
00718465287,building,Minnesota,MN,Olmsted County,,Epic / Mayo Data Center,48317,44.07082,-92.52212
00726150321,building,Oklahoma,OK,Bryan County,Choctaw Nation of oklahoma,Choctaw Nation of Oklahoma Data Center,13494,33.97172,-96.40285
00729192992,building,Oregon,OR,Washington County,Quality Technology Services,QTS Data Center Bld 1,157854,45.55877,-122.92783
00729376485,building,New Jersey,NJ,Middlesex County,,,159389,40.58434,-74.24351
00729696933,building,Utah,UT,Salt Lake County,Flexential,Flexential Salt Lake City - Downtown,63362,40.75631,-111.95484
00733721782,building,Oregon,OR,Marion County,State of Oregon,Oregon State Data Center,46536,44.92655,-123.00186
00734323663,building,Oregon,OR,Washington County,Digital Realty,Digital Realty PDX11 Data Center,283056,45.56799,-122.91685
00741629998,building,Florida,FL,Broward County,Flexential,Flexential Fort Lauderdale,73580,26.19009,-80.1933
00744177375,building,Texas,TX,Montgomery County,,,126121,30.17778,-95.48653
00744491691,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD145,103663,38.98255,-77.42463
00744496741,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon Web Services IAD117,102452,39.0237,-77.41909
00744496750,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon Web Services IAD116,102629,39.02435,-77.42044
00746278786,building,Nevada,NV,Clark County,Flexential,Flexential Las Vegas - North,110728,36.24816,-115.10126
00747985149,building,Texas,TX,Wichita County,,,39127,33.95338,-98.52473
00752001022,building,Oregon,OR,Deschutes County,,,11249,44.04741,-121.32855
00755540694,building,Michigan,MI,Genesee County,,,36835,42.96871,-83.7796
00756382879,building,New Jersey,NJ,Somerset County,,,19551,40.59935,-74.70962
00756382880,building,New Jersey,NJ,Somerset County,,,54527,40.59972,-74.71011
00756778306,building,New Mexico,NM,Valencia County,Meta,Meta,543736,34.83004,-106.78035
00758278314,building,North Carolina,NC,Wake County,,iGLASS Networks,8134,35.76675,-78.78399
00758306877,building,Wisconsin,WI,Walworth County,AT&T,Central Office,9001,42.83365,-88.73398
00758426349,building,Montana,MT,Granite County,,,1510,46.33213,-113.29267
00758580536,building,New Jersey,NJ,Somerset County,,Vital Records,7942,40.52807,-74.68282
00761185667,building,New Jersey,NJ,Somerset County,,Verizon Wireless NE Headquarters,156691,40.55569,-74.7056
00762116506,building,Virginia,VA,Henrico County,Meta,Meta Henrico Data Center,588189,37.48393,-77.23731
00766768556,building,Wisconsin,WI,Calumet County,Involta,,60180,44.20445,-88.34488
00772827597,building,Oregon,OR,Crook County,,,630160,44.2991,-120.87943
00772827601,building,Oregon,OR,Crook County,,,622980,44.30125,-120.88988
00773848531,building,Michigan,MI,Wayne County,US Signal,,24599,42.23533,-83.44414
00775412066,building,Nevada,NV,Washoe County,,,89831,39.56771,-119.54236
00775412067,building,Nevada,NV,Washoe County,,,89571,39.5675,-119.54321
00775412068,building,Nevada,NV,Washoe County,,,88594,39.56716,-119.54439
00775412069,building,Nevada,NV,Washoe County,,,92133,39.56692,-119.54523
00775412072,building,Nevada,NV,Washoe County,,,90711,39.56576,-119.54797
00775412073,building,Nevada,NV,Washoe County,,,89076,39.56511,-119.54769
00777196805,building,Pennsylvania,PA,Lehigh County,,Allentown-TekPark,146248,40.54424,-75.65431
00777679751,building,New Mexico,NM,Valencia County,Meta,Meta,654617,34.83028,-106.77647
00778989332,building,Colorado,CO,Douglas County,,,28132,39.55907,-104.83359
00780063735,building,California,CA,Solano County,,PG&E Datacenter,55270,38.24626,-122.06721
00781370600,building,Arizona,AZ,Maricopa County,CyrusOne,CyrusOne PHX6,98354,33.26758,-111.88253
00788027103,building,Iowa,IA,Polk County,Meta,Facebook Altoona Data Center 4,606958,41.66774,-93.5164
00793087858,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty IAD41 (Building P),396985,39.00868,-77.45822
00793087859,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD118,105629,39.01851,-77.43884
00793622740,building,Virginia,VA,Loudoun County,Aligned,Aligned Ashburn,140140,39.01362,-77.47058
00793888408,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC15,76665,39.0225,-77.45026
00793888427,building,Virginia,VA,Loudoun County,Sabey Data Centers,Sabey Intergate.Ashburn (Building A),131966,39.0145,-77.47999
00793888429,building,Virginia,VA,Loudoun County,NTT,NTT Ashburn VA5 Data Center,124046,39.0183,-77.47261
00793888430,building,Virginia,VA,Loudoun County,NTT,NTT Ashburn VA4 Data Center,160282,39.01987,-77.47259
00794147654,building,Virginia,VA,Loudoun County,CloudHQ,CloudHQ LC1,499194,39.01016,-77.46278
00794147655,building,Virginia,VA,Loudoun County,CloudHQ,CloudHQ LC2,252770,39.01176,-77.46246
00794147657,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD146,103076,38.99672,-77.4356
00795384117,building,Arizona,AZ,Maricopa County,Microsoft,PHX-10,246184,33.40795,-112.36483
00796933516,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC21,78961,39.01182,-77.45456
00802054282,building,New York,NY,Westchester County,,,13426,40.95127,-73.8979
00802160675,building,Ohio,OH,Licking County,Meta,Meta New Albany Data Center,663286,40.06527,-82.74891
00807374322,building,Washington,WA,Grant County,,,216848,47.2371,-119.89516
00808979618,building,Arizona,AZ,Maricopa County,,EdgeCore,112901,33.34413,-111.61955
00812630939,building,Michigan,MI,Wayne County,Comcast,Comcast,953,42.2139,-83.19821
00813532303,building,Colorado,CO,El Paso County,SAP,SAP COS02,47705,38.98889,-104.78638
00813688319,building,Washington,WA,Douglas County,,,102013,47.40724,-120.21397
00814061068,building,Washington,WA,Douglas County,,,13946,47.39215,-120.21746
00814061069,building,Washington,WA,Douglas County,,,4004,47.39179,-120.21788
00814061070,building,Washington,WA,Douglas County,,,4003,47.39176,-120.21751
00814061071,building,Washington,WA,Douglas County,,,7706,47.39176,-120.2169
00815057182,building,Texas,TX,Tarrant County,Meta,Facebook Fort Worth Datacenter,753193,32.9883,-97.25546
00815078625,building,Texas,TX,Denton County,,Charles Schwab Data Center,79688,33.0045,-97.24615
00817338831,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD140,215095,38.98146,-77.41755
00817338832,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD141,216850,38.98239,-77.41679
00818167571,building,Nebraska,NE,Douglas County,News-Press & Gazette Company,1623 Farnam,35689,41.25729,-95.93785
00818790301,building,New Jersey,NJ,Passaic County,,Credit Suisse: Clifton Data Center,140278,40.83345,-74.14022
00819981888,building,Tennessee,TN,Davidson County,,,93318,36.03268,-86.6378
00821081357,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,151703,40.10257,-83.1997
00821081358,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,159123,40.10359,-83.19976
00828135845,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD84,152692,38.8161,-77.6525
00828228235,building,Arizona,AZ,Maricopa County,,StrongMind,20604,33.34262,-111.84097
00830138727,building,North Carolina,NC,Wake County,,BB&T Data Center,143011,35.83933,-78.32813
00830881731,building,Iowa,IA,Polk County,Microsoft,Microsoft,153956,41.51674,-93.70254
00830881732,building,Iowa,IA,Polk County,Microsoft,Microsoft,149149,41.51584,-93.70251
00830881733,building,Iowa,IA,Polk County,Microsoft,Microsoft,144428,41.51582,-93.7063
00830881734,building,Iowa,IA,Polk County,Microsoft,Microsoft,146482,41.51671,-93.70635
00830881742,building,Iowa,IA,Polk County,Microsoft,Microsoft,145134,41.5185,-93.70633
00830881743,building,Iowa,IA,Polk County,Microsoft,Microsoft,143145,41.51761,-93.70631
00830881744,building,Iowa,IA,Polk County,Microsoft,Microsoft,141016,41.51764,-93.70249
00830881745,building,Iowa,IA,Polk County,Microsoft,Microsoft,141225,41.51854,-93.70252
00830885773,building,Iowa,IA,Warren County,Microsoft,Microsoft,239270,41.49787,-93.78704
00830885774,building,Iowa,IA,Warren County,Microsoft,Microsoft,243678,41.49891,-93.78707
00830931210,building,Iowa,IA,Polk County,Meta,Facebook Altoona Data Center 5,628003,41.67117,-93.51663
00832622369,building,New York,NY,Niagara County,Blockfusion,,16242,43.07484,-78.9448
00835601088,building,Utah,UT,Washington County,Lumen Technologies,Lumen,1833,37.0628,-113.54475
00836947535,building,Arizona,AZ,Maricopa County,,Myndshift Technologies,21279,33.47542,-111.71917
00837139011,building,Iowa,IA,Johnson County,,ForceAmp.com,2709,41.704,-91.58708
00838817907,building,North Carolina,NC,Mecklenburg County,TierPoint,TierPoint - Charlotte Data Center,61578,35.1732,-80.92812
00838817943,building,North Carolina,NC,Mecklenburg County,,SEGRA,18094,35.18005,-80.92636
00841813139,building,Illinois,IL,Cook County,CoreSite,CoreSite Chicago Data Center (CH2),61773,41.8628,-87.6413
00842544718,building,Washington,WA,Snohomish County,Unity Cable System,Norma Beach Cable Landing Station,2369,47.8647,-122.28416
00843314844,building,Arizona,AZ,Pima County,DirecTV,,14373,32.09271,-110.78742
00844359206,building,Nevada,NV,Clark County,Google,Google,143869,36.05629,-115.00858
00844359207,building,Nevada,NV,Clark County,Google,Google,141227,36.0588,-115.0088
00844371952,building,Alabama,AL,Jackson County,Google,Google,144996,34.91369,-85.74743
00844371953,building,Alabama,AL,Jackson County,Google,Google,141947,34.91368,-85.74594
00844374689,building,Virginia,VA,Loudoun County,,,140157,39.05061,-77.54003
00844386860,building,Texas,TX,Ellis County,Google,Google,144574,32.44213,-97.06249
00844386861,building,Texas,TX,Ellis County,Google,Google,138230,32.44356,-97.06333
00844389014,building,Tennessee,TN,Montgomery County,Google,Google,169736,36.62458,-87.2613
00844391358,building,Ohio,OH,Licking County,Google,Google NBY-1,145177,40.06114,-82.76429
00844394339,building,Nebraska,NE,Sarpy County,Meta,Meta Sarpy Data center,666382,41.12354,-96.14419
00844394340,building,Nebraska,NE,Sarpy County,Meta,Meta Sarpy Data center,515084,41.12073,-96.14485
00844394357,building,Nebraska,NE,Sarpy County,Google,Google,152487,41.13497,-96.14673
00845775548,building,Colorado,CO,Broomfield County,JPMorgan Chase,JPMorgan Chase,188160,39.98909,-105.0207
00850342266,building,Wisconsin,WI,Marquette County,,Marquette-Adams Telephone Coop,8257,43.78218,-89.57481
00850965775,building,Texas,TX,Ellis County,,Compass Data Center,41692,32.53872,-96.8044
00852039781,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD119,127104,39.01693,-77.43939
00860433344,building,Oregon,OR,Washington County,Flexential,Flexential Portland - Hillsboro 4,97536,45.55521,-122.93988
00863162820,building,Illinois,IL,Cook County,Stream,Stream Chicago II,215922,41.99912,-87.95776
00863162822,building,Illinois,IL,Cook County,Stack Infrastructure,STACK Chicago CHI01,298471,42.00684,-87.96519
00863162825,building,Illinois,IL,Cook County,Stream,Stream Chicago I,120616,42.0026,-87.95113
00871694597,building,New York,NY,Albany County,,Turnkey Internet,10465,42.74544,-73.7592
00871745265,building,Iowa,IA,Dallas County,Microsoft,Microsoft,220735,41.54071,-93.8279
00873137563,building,North Carolina,NC,Catawba County,,,203410,35.59039,-81.26457
00874506250,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,161757,40.06015,-83.13491
00876020641,building,Washington,WA,Spokane County,,Iron Mountain,14085,47.59462,-117.53715
00878795698,building,Connecticut,CT,Western Connecticut Planning Region,,amnet Data Center,10526,41.09183,-73.51672
00880052062,building,Kansas,KS,Johnson County,TierPoint,,58095,38.94067,-94.75523
00882977350,building,Virginia,VA,Prince William County,CloudHQ,CloudHQ MCC1,399915,38.71703,-77.4999
00883809860,building,North Carolina,NC,Rutherford County,Meta,Meta Forest City datacenter,319829,35.31655,-81.82513
00886028872,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD128,105735,39.01608,-77.43838
00886330269,building,Virginia,VA,Loudoun County,Microsoft,Microsoft,155317,39.07479,-77.56413
00888253616,building,California,CA,Santa Clara County,NTT,NTT Silicon Valley SV1 Data Center,38759,37.36905,-121.95534
00891031651,building,Georgia,GA,Fulton County,,T5 Data Center,149055,34.07592,-84.26432
00894425613,building,Tennessee,TN,Davidson County,BNYM,,191585,36.21535,-86.78368
00897226574,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD125,104431,38.94809,-77.56054
00897226575,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD124,104434,38.9499,-77.56045
00899634245,building,Oregon,OR,Washington County,Stack Infrastructure,Stack Infrastructure Portland 3 Data Center -Bld POR3a,94010,45.5542,-122.93791
00903236619,building,Michigan,MI,Wayne County,Quicken Loans,,46220,42.32618,-83.06976
00903642490,building,Idaho,ID,Bear Lake County,The Church of Jesus Christ of Latter-day Saints,Family History Center,4081,42.3173,-111.30424
00904453635,building,Tennessee,TN,Grainger County,,,1232,36.32807,-83.3767
00909455922,building,Virginia,VA,Loudoun County,True North Data Solutions,42310 THUNDERBALL DR,78907,39.0441,-77.53967
00909742340,building,Oregon,OR,Washington County,Quality Technology Services,QTS Data Center Bld 2,172698,45.55876,-122.92963
00914613836,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon PDX91,210994,45.83792,-119.68835
00914616809,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon PDX92,211026,45.83754,-119.69313
00914616810,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,211938,45.84665,-119.60564
00916046040,building,Colorado,CO,Arapahoe County,,,184275,39.72948,-104.71275
00916148870,building,New York,NY,Erie County,,,41938,43.04498,-78.74921
00918871786,building,Oregon,OR,Washington County,Quality Technology Services,QTS Data Center Bld 3,171585,45.55878,-122.93191
00918871787,building,Oregon,OR,Washington County,Quality Technology Services,QTS Data Center Bld 5,168921,45.5588,-122.93522
00918871788,building,Oregon,OR,Washington County,Quality Technology Services,QTS Data Center Bld 4,173993,45.55878,-122.93295
00918873142,building,Oregon,OR,Washington County,Flexential,Flexential Portland - Hillsboro 3,337274,45.55947,-122.93825
00919948160,building,Wisconsin,WI,Racine County,,,9094,42.67567,-87.91841
00923148801,building,Ohio,OH,Cuyahoga County,,Lumen Cleveland,29490,41.50507,-81.65778
00930043986,building,New York,NY,Onondaga County,Syracuse University,SU Green Data Center,12169,43.01208,-76.11593
00930849744,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD163,131936,39.03231,-77.4297
00931369845,building,Maryland,MD,Baltimore city,,Johns Hopkins Data Center,3880,39.29356,-76.55174
00931732650,building,Utah,UT,Salt Lake County,,Ebay,146408,40.5641,-112.05063
00933393863,building,California,CA,Sacramento County,EdgeConneX,Edgeconnex Data Center,29318,38.5923,-121.27744
00938592711,building,Arizona,AZ,Maricopa County,,,224651,33.43947,-112.37706
00940821791,building,Arizona,AZ,Maricopa County,,Omnis Network,16956,33.39441,-111.95249
00942557184,building,Nebraska,NE,Sarpy County,Travelers Insurance,Travelers Insurance,182408,41.12784,-96.14505
00942604537,building,Tennessee,TN,Williamson County,Flexential,Flexential Nashville - Franklin,74934,35.92046,-86.81557
00944024849,building,Iowa,IA,Polk County,,,6991,41.55808,-93.52766
00944024851,building,Iowa,IA,Polk County,,,16920,41.55813,-93.52816
00946014659,building,Oklahoma,OK,Tulsa County,,,8589,36.08125,-95.85415
00954433119,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD175,86503,38.97987,-77.42548
00958153770,building,Georgia,GA,Muscogee County,,,116660,32.49827,-84.88357
00958662382,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD147,102767,38.99501,-77.43536
00958728802,building,Florida,FL,Orange County,,E-Foam,8403,28.57794,-81.56455
00959969621,building,Connecticut,CT,South Central Connecticut Planning Region,,,53967,41.47881,-72.80101
00961071564,building,Alabama,AL,Madison County,,SimpleHelix,16411,34.74543,-86.69188
00965755845,building,Oregon,OR,Marion County,CenturyLink,CenturyLink,24529,44.93803,-123.03369
00975064000,building,Georgia,GA,Douglas County,Digital Realty,Digital Realty Atlanta ATL11,313479,33.74656,-84.57974
00975064004,building,Georgia,GA,Douglas County,Switch,Switch Data Center,171499,33.75503,-84.58727
00975484796,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,170922,40.05933,-83.13461
00975484797,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,133709,40.05831,-83.13409
00975484798,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,142297,40.06078,-83.13275
00977653854,building,Arizona,AZ,Maricopa County,,CyrusOne PHX7,138671,33.26636,-111.88191
00977653858,building,Arizona,AZ,Maricopa County,CyrusOne,CyrusOne PHX4,103008,33.26877,-111.88252
00977653859,building,Arizona,AZ,Maricopa County,CyrusOne,CyrusOne PHX5,102958,33.26974,-111.88159
00978632013,building,California,CA,Santa Clara County,,Northwest Data Center and Communications Hub,10145,37.43344,-122.18074
00978934687,building,Indiana,IN,Lake County,Digital Crossroad,Digital Crossroad,116014,41.70742,-87.52019
00983627455,building,Virginia,VA,Loudoun County,CyrusOne,CyrusOne NVA7,60930,39.0263,-77.43403
00984796364,building,Nevada,NV,Clark County,,Switch Las Vegas 10,206411,36.05559,-115.22306
00984953813,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD174,132388,39.02892,-77.42747
00984953814,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD164,132374,39.03047,-77.42894
00985207884,building,Virginia,VA,Loudoun County,Vantage Data Centers,Vantage VA12,115613,39.00178,-77.43807
00986829280,building,Virginia,VA,Loudoun County,Microsoft,Microsoft,97581,39.07551,-77.56304
00989325195,building,Texas,TX,Tarrant County,,Verizon Wireless Mew Building,176383,32.97215,-97.15661
00989735623,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD152,156644,38.91658,-77.47974
00989735624,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD151,155542,38.91615,-77.47871
00990537813,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD83,156166,38.94795,-77.52311
00990537821,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon Web Services,16739,38.94654,-77.52219
00990537857,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD122,153273,38.95586,-77.49718
00990537858,building,Virginia,VA,Loudoun County,CyrusOne,CyrusOne Sterling IX,266078,38.95831,-77.50575
00996723585,building,Virginia,VA,Prince William County,,Iron Mountain VA-2,158664,38.77725,-77.54597
00996723586,building,Virginia,VA,Prince William County,,Iron Mountain VA-1,163790,38.77792,-77.54707
00996723587,building,Virginia,VA,Prince William County,Amazon IAD96,Amazon Web Services,149064,38.78015,-77.53988
00996723588,building,Virginia,VA,Prince William County,Amazon IAD95,Amazon Web Services,214748,38.77845,-77.53943
00996723589,building,Virginia,VA,Prince William County,Amazon IAD75,Amazon Web Services,214662,38.77934,-77.5429
00996899486,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD102,214338,38.73597,-77.5049
00996899487,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD101,214330,38.73544,-77.5057
00996899488,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD100,214611,38.7346,-77.50664
00996899489,building,Virginia,VA,Prince William County,CloudHQ,CloudHQ MCC2,351091,38.72318,-77.49901
00998933381,building,New Jersey,NJ,Somerset County,,Rackspace Somerset NYC1,18407,40.54453,-74.53776
00998933389,building,New Jersey,NJ,Somerset County,,Rackspace Belmont NYC2,57471,40.54084,-74.53749
01000784035,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon Web Services,112502,38.74305,-77.53338
01003348567,building,Virginia,VA,Loudoun County,Quality Technology Services,QTS Ashburn-Shellhorn DC1,156810,38.99808,-77.47557
01007825570,building,Georgia,GA,Fulton County,Quality Technology Services,QTS Atlanta Data Center 2,283307,33.77751,-84.41955
01010260674,building,Texas,TX,Bexar County,,,109489,29.41899,-98.78747
01010260675,building,Texas,TX,Medina County,Microsoft,Microsoft TRP3 (SAT46),228897,29.41298,-98.80637
01010260676,building,Texas,TX,Bexar County,Microsoft,Microsoft,228882,29.4158,-98.80332
01010260677,building,Texas,TX,Bexar County,Microsoft,Microsoft,228885,29.4158,-98.80451
01011125238,building,Wisconsin,WI,Waukesha County,WE Energies,Pewaukee Data Center,47298,43.05139,-88.21667
01013396352,building,Nevada,NV,Clark County,,CenturyLink,11601,36.183,-115.06267
01015704066,building,Arizona,AZ,Maricopa County,EdgeConneX,EdgeConneX PHX02 Data Center,654105,33.35201,-111.64753
01015995259,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD601,14469,38.77886,-77.55712
01017048670,building,Nevada,NV,Clark County,,Switch Edge 1,27670,36.05915,-115.21368
01017460713,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 4,27777,36.14365,-115.07678
01017460715,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 5,15026,36.14276,-115.0767
01017518460,building,Florida,FL,Broward County,,T-Mobile Everglades MSO Data Center,49233,26.185,-80.28692
01019812125,building,Oregon,OR,Washington County,EdgeConneX,EdgeConneX Data Center,111564,45.55662,-122.91221
01020374277,building,Ohio,OH,Licking County,Amazon Web Services,Amazon Web Services  CMH53,154029,40.09362,-82.75146
01020374278,building,Ohio,OH,Licking County,Amazon Web Services,Amazon Web Services CMH56,154677,40.09653,-82.75205
01020374279,building,Ohio,OH,Licking County,Amazon Web Services,Amazon Web Services  CMH59,161123,40.09405,-82.74749
01020721870,building,Arkansas,AR,White County,City of Searcy,Searcy Information Technologies,4580,35.24922,-91.74091
01020877488,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon Web Services,131476,38.99585,-77.47129
01020877489,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon Web Services,131482,38.99661,-77.47326
01024051963,building,Utah,UT,Utah County,Meta,Meta Eagle Mountain Data Center,344790,40.26829,-112.01508
01024051997,building,Utah,UT,Utah County,Meta,Meta Eagle Mountain Data Center,626371,40.26556,-112.01513
01024384322,building,Kansas,KS,Johnson County,,,4912,38.92681,-94.76837
01025002889,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty IAD42,218174,39.00572,-77.44945
01027471509,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,211938,45.84667,-119.60704
01027471510,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,221562,45.84675,-119.60906
01030970564,building,Virginia,VA,Henrico County,Meta,Meta Henrico Data Center,327920,37.48196,-77.2338
01034230196,building,Florida,FL,Polk County,,,22578,28.29408,-81.83485
01034475557,building,Nevada,NV,Clark County,,DataBank Las Vegas LAS1,58547,36.05973,-115.14721
01035123473,building,Utah,UT,Utah County,Meta,Meta Eagle Mountain Data Center,628165,40.27233,-112.01505
01037871048,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD601,14384,39.01526,-77.43777
01042260902,building,Arizona,AZ,Cochise County,DirecTV,,7539,31.97267,-110.30475
01054387471,building,Georgia,GA,Newton County,Meta,,660258,33.60137,-83.70542
01056658555,building,Utah,UT,Salt Lake County,Flexential,Flexential Salt Lake City - Millcreek,28092,40.68553,-111.88504
01057230915,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon PDX93,213828,45.83654,-119.68987
01059030596,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon Web Services,111697,38.74429,-77.53332
01059036248,building,Virginia,VA,Prince William County,,,257960,38.74596,-77.53751
01059037050,building,Virginia,VA,Prince William County,Amazon Web Services,COPT Innovation Park Data Center,149206,38.74389,-77.53062
01059037051,building,Virginia,VA,Prince William County,Amazon Web Services,COPT Data Center Bldg 2,104114,38.74405,-77.5292
01065780801,building,California,CA,Santa Clara County,Amazon Web Services,Amazon,98142,37.38993,-121.96599
01069388067,building,South Carolina,SC,Berkeley County,Google,,182645,33.06202,-80.03832
01069388075,building,South Carolina,SC,Berkeley County,Google,Google,181261,33.06217,-80.03966
01069388095,building,South Carolina,SC,Berkeley County,Google,Google,206252,33.06205,-80.04115
01069388141,building,South Carolina,SC,Berkeley County,Google,Google,181645,33.06431,-80.03846
01069388147,building,South Carolina,SC,Berkeley County,Google,Google,131216,33.06644,-80.03843
